player_id,username,level,estimated_total_stats,strength,defense,speed,dexterity,component_stats_total,max_life,source_count,sources,netgangster_lists,forum_stat_band,estimate_conflict_over_20pct,alternate_estimates,estimate_details,profile_url,attack_url,source_urls
1695815,Linked-,78,77424750,50915827,23896605,2275950,336368,77424750,,1,Net Gangster Legacy List 11,11,,false,,77424750 [Net Gangster Legacy List 11],https://www.torn.com/profiles.php?XID=1695815,https://www.torn.com/loader.php?sid=attack&user2ID=1695815,https://torn.netgangster.com/Targets.html
1627252,eladgrin,73,58301703,14557827,14529355,14525329,14689192,58301703,,1,Net Gangster Legacy List 10,10,,false,,58301703 [Net Gangster Legacy List 10],https://www.torn.com/profiles.php?XID=1627252,https://www.torn.com/loader.php?sid=attack&user2ID=1627252,https://torn.netgangster.com/Targets.html
14821,ShadyLady,70,95263406,40069858,1355427,30044030,23794091,95263406,,1,Net Gangster Legacy List 9,9,,false,,95263406 [Net Gangster Legacy List 9],https://www.torn.com/profiles.php?XID=14821,https://www.torn.com/loader.php?sid=attack&user2ID=14821,https://torn.netgangster.com/Targets.html
747490,-Cindy-,48,62522499,32948259,5487,435075,29133678,62522499,,1,Net Gangster Legacy List 8,8,,false,,62522499 [Net Gangster Legacy List 8],https://www.torn.com/profiles.php?XID=747490,https://www.torn.com/loader.php?sid=attack&user2ID=747490,https://torn.netgangster.com/Targets.html
1547215,platnick,47,62341675,1292606,351,1007554,60041164,62341675,,1,Net Gangster Legacy List 7,7,,false,,62341675 [Net Gangster Legacy List 7],https://www.torn.com/profiles.php?XID=1547215,https://www.torn.com/loader.php?sid=attack&user2ID=1547215,https://torn.netgangster.com/Targets.html
854744,DickheadRabid,41,64935289,109863,64618486,106376,100564,64935289,,1,Net Gangster Legacy List 6,6,,false,,64935289 [Net Gangster Legacy List 6],https://www.torn.com/profiles.php?XID=854744,https://www.torn.com/loader.php?sid=attack&user2ID=854744,https://torn.netgangster.com/Targets.html
320161,crazydave,35,990,234,244,257,255,990,,2,Baldr's List 1 | Net Gangster Legacy List 5,5,,false,,990 [Compiled input + Net Gangster Legacy List 5],https://www.torn.com/profiles.php?XID=320161,https://www.torn.com/loader.php?sid=attack&user2ID=320161,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
,Sexy_Biatch,35,47000,,,,,,1625,1,Just Another Hitlist,,"10,000-100,000",false,,47000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Sexy_Biatch,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,RottenBenny,34,81000,,,,,,1811,1,Just Another Hitlist,,"10,000-100,000",false,,81000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=RottenBenny,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,Shera,33,36000,,,,,,1525,1,Just Another Hitlist,,"10,000-100,000",false,,36000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Shera,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
522960,maverick1972,31,396,106,107,99,84,396,,2,Baldr's List 1 | Net Gangster Legacy List 4,4,,false,,396 [Compiled input + Net Gangster Legacy List 4],https://www.torn.com/profiles.php?XID=522960,https://www.torn.com/loader.php?sid=attack&user2ID=522960,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
488552,Mataifa,31,640,292,39,218,91,640,,2,Baldr's List 1 | Net Gangster Legacy List 3,3,,false,,640 [Compiled input + Net Gangster Legacy List 3],https://www.torn.com/profiles.php?XID=488552,https://www.torn.com/loader.php?sid=attack&user2ID=488552,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
,Ripply,31,30000,,,,,,1425,1,Just Another Hitlist,,"10,000-100,000",false,,30000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Ripply,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,RocksCanFly,31,56000,,,,,,1567,1,Just Another Hitlist,,"10,000-100,000",false,,56000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=RocksCanFly,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,Az_Critter,31,80000,,,,,,1425,1,Just Another Hitlist,,"10,000-100,000",false,,80000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Az_Critter,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
810355,fanpi017,30,654,195,138,146,175,654,,2,Baldr's List 1 | Net Gangster Legacy List 2,2,,false,,654 [Compiled input + Net Gangster Legacy List 2],https://www.torn.com/profiles.php?XID=810355,https://www.torn.com/loader.php?sid=attack&user2ID=810355,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
,Tomalak,30,25100,,,,,,1650,1,Just Another Hitlist,,"10,000-100,000",false,,25100 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Tomalak,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,GuyReeb23,30,33000,,,,,,1375,1,Just Another Hitlist,,"10,000-100,000",false,,33000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=GuyReeb23,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,A320,30,50000,,,,,,1443,1,Just Another Hitlist,,"10,000-100,000",false,,50000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=A320,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,demonalex,30,65000,,,,,,1581,1,Just Another Hitlist,,"10,000-100,000",false,,65000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=demonalex,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
1046495,OwlByNite,29,459,141,104,101,104,459,,2,Baldr's List 1 | Net Gangster Legacy List 1,1,,false,450 | 459,450 [Net Gangster Legacy List 1]; 459 [Compiled input],https://www.torn.com/profiles.php?XID=1046495,https://www.torn.com/loader.php?sid=attack&user2ID=1046495,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
54816,fast_lane_6H,29,,,,,,,,1,Net Gangster Legacy List 13,13,,false,,,https://www.torn.com/profiles.php?XID=54816,https://www.torn.com/loader.php?sid=attack&user2ID=54816,https://torn.netgangster.com/Targets.html
524912,Luciii,28,579,117,100,262,100,579,,2,Baldr's List 1 | Net Gangster Legacy List 11,11,,false,,579 [Compiled input + Net Gangster Legacy List 11],https://www.torn.com/profiles.php?XID=524912,https://www.torn.com/loader.php?sid=attack&user2ID=524912,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
1682111,-----Nick----,28,638,197,121,177,143,638,,2,Baldr's List 1 | Net Gangster Legacy List 8,8,,false,,638 [Compiled input + Net Gangster Legacy List 8],https://www.torn.com/profiles.php?XID=1682111,https://www.torn.com/loader.php?sid=attack&user2ID=1682111,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
387822,russellkill,28,763,437,42,159,125,763,,2,Baldr's List 1 | Net Gangster Legacy List 12,12,,false,,763 [Compiled input + Net Gangster Legacy List 12],https://www.torn.com/profiles.php?XID=387822,https://www.torn.com/loader.php?sid=attack&user2ID=387822,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
,Ahika,28,27200,,,,,,1593,1,Just Another Hitlist,,"10,000-100,000",false,,27200 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Ahika,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,Kneazi,28,32000,,,,,,1338,1,Just Another Hitlist,,"10,000-100,000",false,,32000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Kneazi,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,ASchwarzenegger,28,34000,,,,,,1402,1,Just Another Hitlist,,"10,000-100,000",false,,34000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=ASchwarzenegger,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,WaruiKitsune,28,82000,,,,,,1275,1,Just Another Hitlist,,"10,000-100,000",false,,82000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=WaruiKitsune,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,Scheherazade,28,94000,,,,,,1402,1,Just Another Hitlist,,"10,000-100,000",false,,94000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Scheherazade,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
610531,8ballboi,28,,,,,,,,1,Net Gangster Legacy List 9,9,,false,,,https://www.torn.com/profiles.php?XID=610531,https://www.torn.com/loader.php?sid=attack&user2ID=610531,https://torn.netgangster.com/Targets.html
431823,Gabriel_Grohl,28,,,,,,,,1,Net Gangster Legacy List 10,10,,false,,,https://www.torn.com/profiles.php?XID=431823,https://www.torn.com/loader.php?sid=attack&user2ID=431823,https://torn.netgangster.com/Targets.html
566484,themastercheif,27,119,38,35,32,14,119,,2,Baldr's List 1 | Net Gangster Legacy List 7,7,,false,,119 [Compiled input + Net Gangster Legacy List 7],https://www.torn.com/profiles.php?XID=566484,https://www.torn.com/loader.php?sid=attack&user2ID=566484,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
298167,matt007,27,194,113,18,32,31,194,,2,Baldr's List 1 | Net Gangster Legacy List 4,4,,false,,194 [Compiled input + Net Gangster Legacy List 4],https://www.torn.com/profiles.php?XID=298167,https://www.torn.com/loader.php?sid=attack&user2ID=298167,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
879148,babymolly,27,227,94,27,35,71,227,,2,Baldr's List 1 | Net Gangster Legacy List 10,10,,false,,227 [Compiled input + Net Gangster Legacy List 10],https://www.torn.com/profiles.php?XID=879148,https://www.torn.com/loader.php?sid=attack&user2ID=879148,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
234429,Dragon_Reborn,27,481,117,69,173,111,481,,2,Baldr's List 1 | Net Gangster Legacy List 1,1,,false,470 | 481,470 [Net Gangster Legacy List 1]; 481 [Compiled input],https://www.torn.com/profiles.php?XID=234429,https://www.torn.com/loader.php?sid=attack&user2ID=234429,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
428732,Sachmo,27,580,289,86,114,91,580,,2,Baldr's List 1 | Net Gangster Legacy List 5,5,,false,,580 [Compiled input + Net Gangster Legacy List 5],https://www.torn.com/profiles.php?XID=428732,https://www.torn.com/loader.php?sid=attack&user2ID=428732,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
18798,tapper85,27,582,305,179,47,51,582,,2,Baldr's List 1 | Net Gangster Legacy List 6,6,,false,,582 [Compiled input + Net Gangster Legacy List 6],https://www.torn.com/profiles.php?XID=18798,https://www.torn.com/loader.php?sid=attack&user2ID=18798,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
,hypermegmeg,27,2690,,,,,,1225,1,Just Another Hitlist,,"1,000-10,000",false,,2690 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=hypermegmeg,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,Becca1505,27,7000,,,,,,1347,1,Just Another Hitlist,,"1,000-10,000",false,,7000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Becca1505,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,opcouger,27,23300,,,,,,1225,1,Just Another Hitlist,,"10,000-100,000",false,,23300 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=opcouger,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,rowej,27,40000,,,,,,1225,1,Just Another Hitlist,,"10,000-100,000",false,,40000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=rowej,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,_Loki_,27,50000,,,,,,1653,1,Just Another Hitlist,,"10,000-100,000",false,,50000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=_Loki_,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,lizuan,27,58000,,,,,,1225,1,Just Another Hitlist,,"10,000-100,000",false,,58000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=lizuan,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,ladyl06998,27,61000,,,,,,1470,1,Just Another Hitlist,,"10,000-100,000",false,,61000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=ladyl06998,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,Blackbon3,27,97000,,,,,,1225,1,Just Another Hitlist,,"10,000-100,000",false,,97000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=Blackbon3,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
802556,-FB-streety23,27,,,,,,,,1,Net Gangster Legacy List 5,5,,false,,,https://www.torn.com/profiles.php?XID=802556,https://www.torn.com/loader.php?sid=attack&user2ID=802556,https://torn.netgangster.com/Targets.html
314257,314257,27,,,,,,,,1,Net Gangster Legacy List 6,6,,false,,,https://www.torn.com/profiles.php?XID=314257,https://www.torn.com/loader.php?sid=attack&user2ID=314257,https://torn.netgangster.com/Targets.html
685278,Asengoth,27,,,,,,,,1,Net Gangster Legacy List 7,7,,false,,,https://www.torn.com/profiles.php?XID=685278,https://www.torn.com/loader.php?sid=attack&user2ID=685278,https://torn.netgangster.com/Targets.html
120868,assain,27,,,,,,,,1,Net Gangster Legacy List 8,8,,false,,,https://www.torn.com/profiles.php?XID=120868,https://www.torn.com/loader.php?sid=attack&user2ID=120868,https://torn.netgangster.com/Targets.html
633615,atalon1,27,,,,,,,,1,Net Gangster Legacy List 9,9,,false,,,https://www.torn.com/profiles.php?XID=633615,https://www.torn.com/loader.php?sid=attack&user2ID=633615,https://torn.netgangster.com/Targets.html
28102,Bhaal,27,,,,,,,,1,Net Gangster Legacy List 11,11,,false,,,https://www.torn.com/profiles.php?XID=28102,https://www.torn.com/loader.php?sid=attack&user2ID=28102,https://torn.netgangster.com/Targets.html
455991,brobech,27,,,,,,,,1,Net Gangster Legacy List 12,12,,false,,,https://www.torn.com/profiles.php?XID=455991,https://www.torn.com/loader.php?sid=attack&user2ID=455991,https://torn.netgangster.com/Targets.html
190120,d_beachboyz,27,,,,,,,,1,Net Gangster Legacy List 13,13,,false,,,https://www.torn.com/profiles.php?XID=190120,https://www.torn.com/loader.php?sid=attack&user2ID=190120,https://torn.netgangster.com/Targets.html
185535,EVO-X,27,,,,,,,,1,Net Gangster Legacy List 2,2,,false,,,https://www.torn.com/profiles.php?XID=185535,https://www.torn.com/loader.php?sid=attack&user2ID=185535,https://torn.netgangster.com/Targets.html
464810,Heartlessx,27,,,,,,,,1,Net Gangster Legacy List 3,3,,false,,,https://www.torn.com/profiles.php?XID=464810,https://www.torn.com/loader.php?sid=attack&user2ID=464810,https://torn.netgangster.com/Targets.html
476620,james2503,26,129,68,11,34,16,129,,2,Baldr's List 1 | Net Gangster Legacy List 10,10,,false,,129 [Compiled input + Net Gangster Legacy List 10],https://www.torn.com/profiles.php?XID=476620,https://www.torn.com/loader.php?sid=attack&user2ID=476620,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
472351,iBennett,26,131,31,54,21,25,131,,2,Baldr's List 1 | Net Gangster Legacy List 8,8,,false,,131 [Compiled input + Net Gangster Legacy List 8],https://www.torn.com/profiles.php?XID=472351,https://www.torn.com/loader.php?sid=attack&user2ID=472351,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
807823,wilash,26,134,65,14,31,24,134,,2,Baldr's List 1 | Net Gangster Legacy List 4,4,,false,,134 [Compiled input + Net Gangster Legacy List 4],https://www.torn.com/profiles.php?XID=807823,https://www.torn.com/loader.php?sid=attack&user2ID=807823,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
1379450,nathwin,26,249,60,62,66,61,249,,2,Baldr's List 1 | Net Gangster Legacy List 12,12,,false,,249 [Compiled input + Net Gangster Legacy List 12],https://www.torn.com/profiles.php?XID=1379450,https://www.torn.com/loader.php?sid=attack&user2ID=1379450,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
796316,raysil,26,314,158,13,116,27,314,,2,Baldr's List 1 | Net Gangster Legacy List 13,13,,false,,314 [Compiled input + Net Gangster Legacy List 13],https://www.torn.com/profiles.php?XID=796316,https://www.torn.com/loader.php?sid=attack&user2ID=796316,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
316768,ilekilluall8,26,335,139,33,130,33,335,,2,Baldr's List 1 | Net Gangster Legacy List 9,9,,false,,335 [Compiled input + Net Gangster Legacy List 9],https://www.torn.com/profiles.php?XID=316768,https://www.torn.com/loader.php?sid=attack&user2ID=316768,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
153910,soldierx,26,356,97,56,140,57,356,,2,Baldr's List 1 | Net Gangster Legacy List 1,1,,false,350 | 356,350 [Net Gangster Legacy List 1]; 356 [Compiled input],https://www.torn.com/profiles.php?XID=153910,https://www.torn.com/loader.php?sid=attack&user2ID=153910,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
76096,DevilsBlood,26,371,240,57,29,45,371,,2,Baldr's List 1 | Net Gangster Legacy List 5,5,,false,,371 [Compiled input + Net Gangster Legacy List 5],https://www.torn.com/profiles.php?XID=76096,https://www.torn.com/loader.php?sid=attack&user2ID=76096,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
659852,mikeycallin1,26,415,128,82,118,87,415,,2,Baldr's List 1 | Net Gangster Legacy List 11,11,,false,,415 [Compiled input + Net Gangster Legacy List 11],https://www.torn.com/profiles.php?XID=659852,https://www.torn.com/loader.php?sid=attack&user2ID=659852,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
738073,warriorscode,26,445,112,141,114,78,445,,2,Baldr's List 1 | Net Gangster Legacy List 2,2,,false,,445 [Compiled input + Net Gangster Legacy List 2],https://www.torn.com/profiles.php?XID=738073,https://www.torn.com/loader.php?sid=attack&user2ID=738073,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
284536,whiteshadow,26,509,135,114,142,118,509,,2,Baldr's List 1 | Net Gangster Legacy List 3,3,,false,,509 [Compiled input + Net Gangster Legacy List 3],https://www.torn.com/profiles.php?XID=284536,https://www.torn.com/loader.php?sid=attack&user2ID=284536,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
263120,halfblood93,26,805,206,123,371,105,805,,2,Baldr's List 1 | Net Gangster Legacy List 7,7,,false,,805 [Compiled input + Net Gangster Legacy List 7],https://www.torn.com/profiles.php?XID=263120,https://www.torn.com/loader.php?sid=attack&user2ID=263120,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
729174,fortunecookie,26,897,305,199,186,207,897,,2,Baldr's List 1 | Net Gangster Legacy List 6,6,,false,,897 [Compiled input + Net Gangster Legacy List 6],https://www.torn.com/profiles.php?XID=729174,https://www.torn.com/loader.php?sid=attack&user2ID=729174,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
,PIMPJUICE,26,24500,,,,,,1175,1,Just Another Hitlist,,"10,000-100,000",false,,24500 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=PIMPJUICE,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,kumang,26,27500,,,,,,1175,1,Just Another Hitlist,,"10,000-100,000",false,,27500 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=kumang,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,ky0ya_hIbarI,26,32000,,,,,,1175,1,Just Another Hitlist,,"10,000-100,000",false,,32000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=ky0ya_hIbarI,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,-Redemption-,26,48000,,,,,,1175,1,Just Another Hitlist,,"10,000-100,000",false,,48000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=-Redemption-,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
,useyou,26,52000,,,,,,1351,1,Just Another Hitlist,,"10,000-100,000",false,,52000 [Just Another Hitlist],https://www.torn.com/profiles.php?NID=useyou,,https://www.torn.com/forums.php#/p=threads&f=61&t=16280317&b=0&a=0
571371,Aragorn145,26,,,,,,,,1,Net Gangster Legacy List 4,4,,false,,,https://www.torn.com/profiles.php?XID=571371,https://www.torn.com/loader.php?sid=attack&user2ID=571371,https://torn.netgangster.com/Targets.html
1489357,Aceraven,25,221,60,61,55,45,221,,2,Baldr's List 1 | Net Gangster Legacy List 11,11,,false,,221 [Compiled input + Net Gangster Legacy List 11],https://www.torn.com/profiles.php?XID=1489357,https://www.torn.com/loader.php?sid=attack&user2ID=1489357,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
669996,Boylinger,25,264,95,42,78,49,264,,2,Baldr's List 1 | Net Gangster Legacy List 13,13,,false,,264 [Compiled input + Net Gangster Legacy List 13],https://www.torn.com/profiles.php?XID=669996,https://www.torn.com/loader.php?sid=attack&user2ID=669996,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
191060,nemesis2000,25,294,143,29,90,32,294,,2,Baldr's List 1 | Net Gangster Legacy List 11,11,,false,,294 [Compiled input + Net Gangster Legacy List 11],https://www.torn.com/profiles.php?XID=191060,https://www.torn.com/loader.php?sid=attack&user2ID=191060,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
454302,heva07,25,333,50,136,35,112,333,,2,Baldr's List 1 | Net Gangster Legacy List 6,6,,false,,333 [Compiled input + Net Gangster Legacy List 6],https://www.torn.com/profiles.php?XID=454302,https://www.torn.com/loader.php?sid=attack&user2ID=454302,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
1199189,Bob_the_butler,25,423,100,101,110,112,423,,2,Baldr's List 1 | Net Gangster Legacy List 11,11,,false,,423 [Compiled input + Net Gangster Legacy List 11],https://www.torn.com/profiles.php?XID=1199189,https://www.torn.com/loader.php?sid=attack&user2ID=1199189,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
485156,ckirklin,25,453,195,76,111,71,453,,2,Baldr's List 1 | Net Gangster Legacy List 5,5,,false,,453 [Compiled input + Net Gangster Legacy List 5],https://www.torn.com/profiles.php?XID=485156,https://www.torn.com/loader.php?sid=attack&user2ID=485156,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
1399310,theking99218,25,468,96,164,95,113,468,,2,Baldr's List 1 | Net Gangster Legacy List 2,2,,false,,468 [Compiled input + Net Gangster Legacy List 2],https://www.torn.com/profiles.php?XID=1399310,https://www.torn.com/loader.php?sid=attack&user2ID=1399310,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
581300,srfshannon,25,475,119,118,119,119,475,,2,Baldr's List 1 | Net Gangster Legacy List 13,13,,false,,475 [Compiled input + Net Gangster Legacy List 13],https://www.torn.com/profiles.php?XID=581300,https://www.torn.com/loader.php?sid=attack&user2ID=581300,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
211286,andre_xavier,25,561,199,149,109,104,561,,2,Baldr's List 1 | Net Gangster Legacy List 4,4,,false,,561 [Compiled input + Net Gangster Legacy List 4],https://www.torn.com/profiles.php?XID=211286,https://www.torn.com/loader.php?sid=attack&user2ID=211286,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
469582,CasterZ,25,622,123,77,228,194,622,,2,Baldr's List 1 | Net Gangster Legacy List 2,2,,false,,622 [Compiled input + Net Gangster Legacy List 2],https://www.torn.com/profiles.php?XID=469582,https://www.torn.com/loader.php?sid=attack&user2ID=469582,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
652354,-Diablo-,25,640,213,107,199,121,640,,2,Baldr's List 1 | Net Gangster Legacy List 9,9,,false,,640 [Compiled input + Net Gangster Legacy List 9],https://www.torn.com/profiles.php?XID=652354,https://www.torn.com/loader.php?sid=attack&user2ID=652354,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
781161,xZULUx,25,648,152,147,198,151,648,,2,Baldr's List 1 | Net Gangster Legacy List 3,3,,false,,648 [Compiled input + Net Gangster Legacy List 3],https://www.torn.com/profiles.php?XID=781161,https://www.torn.com/loader.php?sid=attack&user2ID=781161,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
491724,indo,25,716,285,60,144,227,716,,2,Baldr's List 1 | Net Gangster Legacy List 7,7,,false,,716 [Compiled input + Net Gangster Legacy List 7],https://www.torn.com/profiles.php?XID=491724,https://www.torn.com/loader.php?sid=attack&user2ID=491724,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
233040,kracker65,25,719,299,37,131,252,719,,2,Baldr's List 1 | Net Gangster Legacy List 8,8,,false,,719 [Compiled input + Net Gangster Legacy List 8],https://www.torn.com/profiles.php?XID=233040,https://www.torn.com/loader.php?sid=attack&user2ID=233040,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
688148,terrence_taylor,25,824,347,109,204,164,824,,2,Baldr's List 1 | Net Gangster Legacy List 1,1,,false,,824 [Compiled input + Net Gangster Legacy List 1],https://www.torn.com/profiles.php?XID=688148,https://www.torn.com/loader.php?sid=attack&user2ID=688148,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
442427,Man-u-4-Life,25,846,439,27,366,14,846,,2,Baldr's List 1 | Net Gangster Legacy List 9,9,,false,,846 [Compiled input + Net Gangster Legacy List 9],https://www.torn.com/profiles.php?XID=442427,https://www.torn.com/loader.php?sid=attack&user2ID=442427,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
588113,Morphine2man,25,916,364,165,215,172,916,,2,Baldr's List 1 | Net Gangster Legacy List 10,10,,false,,916 [Compiled input + Net Gangster Legacy List 10],https://www.torn.com/profiles.php?XID=588113,https://www.torn.com/loader.php?sid=attack&user2ID=588113,https://github.com/OranWeb/tc-baldrs-levelling-list/blob/master/data.json | https://torn.netgangster.com/Targets.html
